product_id,unit_price,unit_cost
35454,44,39.6
35455,34,30.6
35456,23,20.7
35457,11,9.9
35458,35,31.5
35459,42,37.8
35460,34,30.6
35461,17,15.3
35462,49,44.1
35463,44,39.6
35464,17,15.3
35465,29,26.1
35466,34,30.6
35467,28,25.2
35468,38,34.2
35469,35,31.5
35470,14,12.6
35471,39,35.1
35472,14,12.6
35473,14,12.6
35474,38,34.2
35475,16,14.4
35476,32,28.8
35477,47,42.3
35478,16,14.4
35479,11,9.9
35480,45,40.5
35481,15,13.5
35482,34,30.6
35483,39,35.1
35484,22,19.8
35485,12,10.8
35486,27,24.3
35487,28,25.2
35488,49,44.1
35489,11,9.9
35490,42,37.8
35491,17,15.3
35492,47,42.3
35493,14,12.6
35494,9,8.1
35495,42,37.8
35496,11,9.9
35497,47,42.3
35498,15,13.5
35499,6,5.4
35500,38,34.2
35501,39,35.1
35502,22,19.8
35503,43,38.7
35504,18,16.2
35505,5,4.5
35506,7,6.3
35507,16,14.4
35508,47,42.3
35509,35,31.5
35510,43,38.7
35511,11,9.9
35512,45,40.5
35513,12,10.8
35514,23,20.7
35515,44,39.6
35516,24,21.6
35517,36,32.4
35518,45,40.5
35519,46,41.4
35520,36,32.4
35521,22,19.8
35522,36,32.4
35523,24,21.6
35524,8,7.2
35525,7,6.3
35526,10,9
35527,43,38.7
35528,6,5.4
35529,14,12.6
35530,22,19.8
35531,50,45
35532,23,20.7
35533,33,29.7
35534,32,28.8
35535,16,14.4
35536,28,25.2
35537,14,12.6
35538,45,40.5
35539,24,21.6
35540,16,14.4
35541,5,4.5
35542,40,36
35543,37,33.3
35544,30,27
35545,27,24.3
35546,30,27
35547,34,30.6
35548,14,12.6
35549,40,36
35550,16,14.4
35551,25,22.5
35552,36,32.4
35553,17,15.3
35554,35,31.5
35555,41,36.9
35556,23,20.7
35557,31,27.9
35558,10,9
35559,9,8.1
35560,37,33.3
35561,20,18
35562,14,12.6
35563,45,40.5
35564,41,36.9
35565,6,5.4
35566,14,12.6
35567,14,12.6
35568,48,43.2
35569,12,10.8
35570,29,26.1
35571,34,30.6
35572,18,16.2
35573,33,29.7
35574,31,27.9
35575,12,10.8
35576,43,38.7
35577,10,9
35578,34,30.6
35579,16,14.4
35580,45,40.5
35581,7,6.3
35582,20,18
35583,5,4.5
35584,24,21.6
35585,40,36
35586,8,7.2
35587,30,27
35588,39,35.1
35589,43,38.7
35590,50,45
35591,13,11.7
35592,45,40.5
35593,18,16.2
35594,11,9.9
35595,39,35.1
35596,43,38.7
35597,34,30.6
35598,20,18
35599,5,4.5
35600,24,21.6
35601,26,23.4
35602,32,28.8
35603,12,10.8
35604,9,8.1
35605,23,20.7
35606,14,12.6
35607,10,9
35608,38,34.2
35609,13,11.7
35610,29,26.1
35611,37,33.3
35612,47,42.3
35613,21,18.9
35614,50,45
35615,34,30.6
35616,37,33.3
35617,13,11.7
35618,48,43.2
35619,26,23.4
35620,29,26.1
35621,31,27.9
35622,9,8.1
35623,34,30.6
35624,34,30.6
35625,49,44.1
35626,26,23.4
35627,39,35.1
35628,29,26.1
35629,11,9.9
35630,41,36.9
35631,8,7.2
35632,26,23.4
35633,27,24.3
35634,48,43.2
35635,10,9
35636,36,32.4
35637,27,24.3
35638,23,20.7
35639,39,35.1
35640,26,23.4
35641,49,44.1
35642,28,25.2
35643,16,14.4
35644,20,18
35645,45,40.5
35646,30,27
35647,41,36.9
35648,32,28.8
35649,14,12.6
35650,35,31.5
35651,48,43.2
35652,29,26.1
35653,14,12.6
35654,8,7.2
35655,10,9
35656,32,28.8
35657,18,16.2
35658,21,18.9
35659,16,14.4
35660,18,16.2
35661,14,12.6
35662,48,43.2
35663,48,43.2
35664,6,5.4
35665,20,18
35666,36,32.4
35667,15,13.5
35668,50,45
35669,31,27.9
35670,40,36
35671,17,15.3
35672,16,14.4
35673,45,40.5
35674,35,31.5
35675,50,45
35676,45,40.5
35677,14,12.6
35678,32,28.8
35679,23,20.7
35680,5,4.5
35681,36,32.4
35682,36,32.4
35683,49,44.1
35684,17,15.3
35685,6,5.4
35686,43,38.7
35687,38,34.2
35688,20,18
35689,27,24.3
35690,49,44.1
35691,50,45
35692,12,10.8
35693,36,32.4
35694,21,18.9
35695,28,25.2
35696,27,24.3
35697,27,24.3
35698,34,30.6
35699,17,15.3
35700,35,31.5
35701,30,27
35702,40,36
35703,50,45
35704,14,12.6
35705,29,26.1
35706,33,29.7
35707,43,38.7
35708,45,40.5
35709,30,27
35710,10,9
35711,50,45
35712,30,27
35713,29,26.1
35714,9,8.1
35715,38,34.2
35716,6,5.4
35717,9,8.1
35718,22,19.8
35719,45,40.5
35720,29,26.1
35721,24,21.6
35722,26,23.4
35723,14,12.6
35724,22,19.8
35725,30,27
35726,14,12.6
35727,47,42.3
35728,46,41.4
35729,12,10.8
35730,37,33.3
35731,30,27
35732,15,13.5
35733,31,27.9
35734,45,40.5
35735,20,18
35736,34,30.6
35737,42,37.8
35738,27,24.3
35739,19,17.1
35740,39,35.1
35741,33,29.7
35742,19,17.1
35743,23,20.7
35744,40,36
35745,32,28.8
35746,25,22.5
35747,38,34.2
35748,34,30.6
35749,33,29.7
35750,32,28.8
35751,31,27.9
35752,34,30.6
35753,25,22.5
35754,50,45
35755,43,38.7
35756,33,29.7
35757,18,16.2
35758,48,43.2
35759,22,19.8
35760,43,38.7
35761,35,31.5
35762,49,44.1
35763,26,23.4
35764,47,42.3
35765,47,42.3
35766,28,25.2
35767,12,10.8
35768,27,24.3
35769,37,33.3
35770,45,40.5
35771,24,21.6
35772,15,13.5
35773,17,15.3
35774,36,32.4
35775,30,27
35776,5,4.5
35777,50,45
35778,12,10.8
35779,32,28.8
35780,5,4.5
35781,48,43.2
35782,9,8.1
35783,14,12.6
35784,35,31.5
35785,45,40.5
35786,38,34.2
35787,10,9
35788,6,5.4
35789,9,8.1
35790,46,41.4
35791,42,37.8
35792,14,12.6
35793,21,18.9
35794,6,5.4
35795,7,6.3
35796,30,27
35797,42,37.8
35798,26,23.4
35799,48,43.2
35800,32,28.8
35801,28,25.2
35802,18,16.2
35803,37,33.3
35804,25,22.5
35805,32,28.8
35806,16,14.4
35807,49,44.1
35808,47,42.3
35809,34,30.6
35810,12,10.8
35811,45,40.5
35812,24,21.6
35813,39,35.1
35814,33,29.7
35815,50,45
35816,24,21.6
35817,47,42.3
35818,5,4.5
35819,40,36
35820,29,26.1
35821,34,30.6
35822,47,42.3
35823,17,15.3
35824,24,21.6
35825,26,23.4
35826,48,43.2
35827,21,18.9
35828,34,30.6
35829,49,44.1
35830,36,32.4
35831,34,30.6
35832,31,27.9
35833,32,28.8
35834,38,34.2
35835,48,43.2
35836,6,5.4
35837,45,40.5
35838,21,18.9
35839,16,14.4
35840,31,27.9
35841,13,11.7
35842,49,44.1
35843,10,9
35844,40,36
35845,34,30.6
35846,47,42.3
35847,26,23.4
35848,21,18.9
35849,26,23.4
35850,45,40.5
35851,23,20.7
35852,42,37.8
35853,14,12.6
35854,32,28.8
35855,43,38.7
35856,25,22.5
35857,16,14.4
35858,28,25.2
35859,34,30.6
35860,13,11.7
35861,26,23.4
35862,49,44.1
35863,14,12.6
35864,38,34.2
35865,21,18.9
35866,38,34.2
35867,11,9.9
35868,45,40.5
35869,44,39.6
35870,23,20.7
35871,35,31.5
35872,39,35.1
35873,29,26.1
35874,20,18
35875,30,27
35876,6,5.4
35877,17,15.3
35878,40,36
35879,15,13.5
35880,49,44.1
35881,33,29.7
35882,35,31.5
35883,14,12.6
35884,40,36
35885,34,30.6
35886,23,20.7
35887,16,14.4
35888,20,18
35889,28,25.2
35890,29,26.1
35891,22,19.8
35892,9,8.1
35893,31,27.9
35894,43,38.7
35895,6,5.4
35896,8,7.2
35897,17,15.3
35898,40,36
35899,45,40.5
35900,49,44.1
35901,26,23.4
35902,7,6.3
35903,20,18
35904,49,44.1
35905,48,43.2
35906,38,34.2
35907,43,38.7
35908,25,22.5
35909,21,18.9
35910,23,20.7
35911,42,37.8
35912,33,29.7
35913,13,11.7
35914,44,39.6
35915,41,36.9
35916,10,9
35917,44,39.6
35918,41,36.9
35919,50,45
35920,10,9
35921,20,18
35922,41,36.9
35923,19,17.1
35924,50,45
35925,30,27
35926,37,33.3
35927,37,33.3
35928,45,40.5
35929,19,17.1
35930,37,33.3
35931,47,42.3
35932,16,14.4
35933,49,44.1
35934,34,30.6
35935,46,41.4
35936,19,17.1
35937,23,20.7
35938,21,18.9
35939,16,14.4
35940,25,22.5
35941,48,43.2
35942,28,25.2
35943,46,41.4
35944,37,33.3
35945,34,30.6
35946,45,40.5
35947,31,27.9
35948,17,15.3
35949,49,44.1
35950,16,14.4
35951,23,20.7
35952,49,44.1
35953,35,31.5
35954,12,10.8
35955,34,30.6
35956,36,32.4
35957,39,35.1
35958,11,9.9
35959,15,13.5
35960,11,9.9
35961,22,19.8
35962,47,42.3
35963,39,35.1
35964,11,9.9
35965,34,30.6
35966,38,34.2
35967,44,39.6
35968,11,9.9
35969,23,20.7
35970,25,22.5
35971,6,5.4
35972,48,43.2
35973,6,5.4
35974,23,20.7
35975,34,30.6
35976,36,32.4
35977,48,43.2
35978,41,36.9
35979,32,28.8
35980,9,8.1
35981,6,5.4
35982,38,34.2
35983,22,19.8
35984,19,17.1
35985,17,15.3
35986,8,7.2
35987,26,23.4
35988,8,7.2
35989,38,34.2
35990,48,43.2
35991,33,29.7
35992,34,30.6
35993,24,21.6
35994,18,16.2
35995,36,32.4
35996,23,20.7
35997,11,9.9
35998,40,36
35999,32,28.8
36000,9,8.1
36001,36,32.4
36002,18,16.2
36003,38,34.2
36004,5,4.5
36005,33,29.7
36006,15,13.5
36007,20,18
36008,22,19.8
36009,47,42.3
36010,36,32.4
36011,39,35.1
36012,21,18.9
36013,32,28.8
36014,16,14.4
36015,44,39.6
36016,47,42.3
36017,18,16.2
36018,46,41.4
36019,31,27.9
36020,33,29.7
36021,35,31.5
36022,44,39.6
36023,23,20.7
36024,12,10.8
36025,22,19.8
36026,29,26.1
36027,41,36.9
36028,19,17.1
36029,45,40.5
36030,35,31.5
36031,5,4.5
36032,46,41.4
36033,35,31.5
36034,39,35.1
36035,48,43.2
36036,16,14.4
36037,27,24.3
36038,45,40.5
36039,27,24.3
36040,24,21.6
36041,40,36
36042,47,42.3
36043,27,24.3
36044,37,33.3
36045,21,18.9
36046,12,10.8
36047,16,14.4
36048,41,36.9
36049,31,27.9
36050,42,37.8
36051,26,23.4
36052,28,25.2
36053,23,20.7
36054,21,18.9
36055,25,22.5
36056,18,16.2
36057,38,34.2
36058,20,18
36059,11,9.9
36060,41,36.9
36061,47,42.3
36062,30,27
36063,45,40.5
36064,33,29.7
36065,20,18
36066,44,39.6
36067,29,26.1
36068,29,26.1
36069,35,31.5
36070,16,14.4
36071,22,19.8
36072,43,38.7
36073,40,36
36074,21,18.9
36075,14,12.6
36076,50,45
36077,17,15.3
36078,26,23.4
36079,8,7.2
36080,47,42.3
36081,37,33.3
36082,5,4.5
36083,14,12.6
36084,19,17.1
36085,27,24.3
36086,5,4.5
36087,38,34.2
36088,39,35.1
36089,42,37.8
36090,15,13.5
36091,11,9.9
36092,28,25.2
36093,31,27.9
36094,49,44.1
36095,11,9.9
36096,20,18
36097,38,34.2
36098,8,7.2
36099,6,5.4
36100,45,40.5
36101,50,45
36102,50,45
36103,39,35.1
36104,21,18.9
36105,15,13.5
36106,30,27
36107,43,38.7
36108,33,29.7
36109,43,38.7
36110,15,13.5
36111,19,17.1
36112,48,43.2
36113,49,44.1
36114,15,13.5
36115,42,37.8
36116,37,33.3
36117,7,6.3
36118,18,16.2
36119,37,33.3
36120,42,37.8
36121,16,14.4
36122,35,31.5
36123,6,5.4
36124,41,36.9
36125,29,26.1
36126,36,32.4
36127,13,11.7
36128,31,27.9
36129,49,44.1
36130,49,44.1
36131,5,4.5
36132,38,34.2
36133,46,41.4
36134,37,33.3
36135,38,34.2
36136,16,14.4
36137,46,41.4
36138,7,6.3
36139,41,36.9
36140,8,7.2
36141,36,32.4
36142,15,13.5
36143,31,27.9
36144,48,43.2
36145,27,24.3
36146,21,18.9
36147,31,27.9
36148,17,15.3
36149,46,41.4
36150,47,42.3
36151,24,21.6
36152,20,18
36153,43,38.7
36154,8,7.2
36155,41,36.9
36156,47,42.3
36157,34,30.6
36158,11,9.9
36159,34,30.6
36160,10,9
36161,38,34.2
36162,49,44.1
36163,49,44.1
36164,37,33.3
36165,27,24.3
36166,18,16.2
36167,32,28.8
36168,44,39.6
36169,14,12.6
36170,44,39.6
36171,5,4.5
36172,9,8.1
36173,22,19.8
36174,45,40.5
36175,11,9.9
36176,23,20.7
36177,18,16.2
36178,48,43.2
36179,21,18.9
36180,14,12.6
36181,33,29.7
36182,36,32.4
36183,15,13.5
36184,30,27
36185,37,33.3
36186,49,44.1
36187,33,29.7
36188,31,27.9
36189,25,22.5
36190,44,39.6
36191,24,21.6
36192,15,13.5
36193,15,13.5
36194,43,38.7
36195,46,41.4
36196,23,20.7
36197,23,20.7
36198,19,17.1
36199,16,14.4
36200,38,34.2
36201,49,44.1
36202,24,21.6
36203,39,35.1
36204,42,37.8
36205,42,37.8
36206,18,16.2
36207,28,25.2
36208,41,36.9
36209,17,15.3
36210,16,14.4
36211,24,21.6
36212,9,8.1
36213,8,7.2
36214,25,22.5
36215,39,35.1
36216,17,15.3
36217,47,42.3
36218,38,34.2
36219,29,26.1
36220,31,27.9
36221,33,29.7
36222,28,25.2
36223,8,7.2
36224,35,31.5
36225,22,19.8
36226,15,13.5
36227,36,32.4
36228,38,34.2
36229,44,39.6
36230,6,5.4
36231,26,23.4
36232,39,35.1
36233,23,20.7
36234,13,11.7
36235,37,33.3
36236,9,8.1
36237,28,25.2
36238,34,30.6
36239,20,18
36240,24,21.6
36241,18,16.2
36242,49,44.1
36243,20,18
36244,49,44.1
36245,34,30.6
36246,16,14.4
36247,37,33.3
36248,26,23.4
36249,8,7.2
36250,14,12.6
36251,9,8.1
36252,26,23.4
36253,18,16.2
36254,47,42.3
36255,47,42.3
36256,36,32.4
36257,11,9.9
36258,29,26.1
36259,26,23.4
36260,24,21.6
36261,26,23.4
36262,29,26.1
36263,12,10.8
36264,8,7.2
36265,7,6.3
36266,44,39.6
36267,29,26.1
36268,19,17.1
36269,9,8.1
36270,12,10.8
36271,37,33.3
36272,7,6.3
36273,31,27.9
36274,43,38.7
36275,46,41.4
36276,38,34.2
36277,50,45
36278,11,9.9
36279,19,17.1
36280,5,4.5
36281,5,4.5
36282,18,16.2
36283,41,36.9
36284,11,9.9
36285,46,41.4
36286,25,22.5
36287,40,36
36288,21,18.9
36289,15,13.5
36290,14,12.6
36291,37,33.3
36292,14,12.6
36293,32,28.8
36294,34,30.6
36295,45,40.5
36296,30,27
36297,18,16.2
36298,48,43.2
36299,40,36
36300,47,42.3
36301,10,9
36302,30,27
36303,11,9.9
36304,23,20.7
36305,44,39.6
36306,32,28.8
36307,15,13.5
36308,16,14.4
36309,45,40.5
36310,50,45
36311,48,43.2
36312,8,7.2
36313,32,28.8
36314,13,11.7
36315,18,16.2
36316,44,39.6
36317,18,16.2
36318,8,7.2
36319,39,35.1
36320,43,38.7
36321,15,13.5
36322,10,9
36323,48,43.2
36324,16,14.4
36325,27,24.3
36326,7,6.3
36327,42,37.8
36328,6,5.4
36329,14,12.6
36330,46,41.4
36331,39,35.1
36332,35,31.5
36333,22,19.8
36334,28,25.2
36335,31,27.9
36336,13,11.7
36337,48,43.2
36338,9,8.1
36339,34,30.6
36340,45,40.5
36341,32,28.8
36342,25,22.5
36343,43,38.7
36344,46,41.4
36345,47,42.3
36346,21,18.9
36347,37,33.3
36348,9,8.1
36349,46,41.4
36350,13,11.7
36351,44,39.6
36352,29,26.1
36353,13,11.7
36354,35,31.5
36355,46,41.4
36356,29,26.1
36357,23,20.7
36358,10,9
36359,33,29.7
36360,29,26.1
36361,40,36
36362,23,20.7
36363,26,23.4
36364,18,16.2
36365,39,35.1
36366,47,42.3
36367,17,15.3
36368,33,29.7
36369,43,38.7
36370,39,35.1
36371,5,4.5
36372,9,8.1
36373,41,36.9
36374,44,39.6
36375,10,9
36376,34,30.6
36377,30,27
36378,5,4.5
36379,20,18
36380,45,40.5
36381,5,4.5
36382,32,28.8
36383,42,37.8
36384,10,9
36385,16,14.4
36386,36,32.4
36387,6,5.4
36388,14,12.6
36389,20,18
36390,29,26.1
36391,31,27.9
36392,18,16.2
36393,16,14.4
36394,16,14.4
36395,33,29.7
36396,8,7.2
36397,19,17.1
36398,36,32.4
36399,46,41.4
36400,47,42.3
36401,44,39.6
36402,36,32.4
36403,10,9
36404,17,15.3
36405,20,18
36406,39,35.1
36407,16,14.4
36408,19,17.1
36409,31,27.9
36410,35,31.5
36411,16,14.4
36412,37,33.3
36413,50,45
36414,17,15.3
36415,15,13.5
36416,36,32.4
36417,15,13.5
36418,20,18
36419,28,25.2
36420,21,18.9
36421,14,12.6
36422,44,39.6
36423,27,24.3
36424,44,39.6
36425,15,13.5
36426,39,35.1
36427,7,6.3
36428,39,35.1
36429,31,27.9
36430,5,4.5
36431,28,25.2
36432,6,5.4
36433,25,22.5
36434,30,27
36435,33,29.7
36436,41,36.9
36437,16,14.4
36438,30,27
36439,40,36
36440,15,13.5
36441,36,32.4
36442,45,40.5
36443,45,40.5
36444,49,44.1
36445,25,22.5
36446,41,36.9
36447,27,24.3
36448,47,42.3
36449,6,5.4
36450,30,27
36451,10,9
36452,30,27
36453,41,36.9
36454,49,44.1
36455,27,24.3
36456,29,26.1
36457,19,17.1
36458,50,45
36459,35,31.5
36460,43,38.7
36461,42,37.8
36462,8,7.2
36463,39,35.1
36464,18,16.2
36465,39,35.1
36466,43,38.7
36467,46,41.4
36468,42,37.8
36469,11,9.9
36470,40,36
36471,15,13.5
36472,30,27
36473,28,25.2
36474,49,44.1
36475,39,35.1
36476,6,5.4
36477,22,19.8
36478,42,37.8
36479,31,27.9
36480,44,39.6
36481,21,18.9
36482,20,18
36483,39,35.1
36484,29,26.1
36485,15,13.5
36486,25,22.5
36487,35,31.5
36488,31,27.9
36489,30,27
36490,19,17.1
36491,47,42.3
36492,39,35.1
36493,44,39.6
36494,38,34.2
36495,34,30.6
36496,21,18.9
36497,48,43.2
36498,8,7.2
36499,13,11.7
36500,8,7.2
36501,19,17.1
36502,6,5.4
36503,13,11.7
36504,39,35.1
36505,15,13.5
36506,48,43.2
36507,34,30.6
36508,10,9
36509,14,12.6
36510,28,25.2
36511,42,37.8
36512,17,15.3
36513,19,17.1
36514,44,39.6
36515,25,22.5
36516,16,14.4
36517,43,38.7
36518,38,34.2
36519,19,17.1
36520,19,17.1
36521,18,16.2
36522,21,18.9
36523,14,12.6
36524,34,30.6
36525,21,18.9
36526,50,45
36527,43,38.7
36528,36,32.4
36529,36,32.4
36530,37,33.3
36531,7,6.3
36532,41,36.9
36533,30,27
36534,32,28.8
36535,5,4.5
36536,43,38.7
36537,18,16.2
36538,46,41.4
36539,29,26.1
36540,30,27
36541,31,27.9
36542,32,28.8
36543,28,25.2
36544,43,38.7
36545,42,37.8
36546,11,9.9
36547,50,45
36548,15,13.5
36549,24,21.6
36550,25,22.5
36551,30,27
36552,13,11.7
36553,19,17.1
36554,12,10.8
36555,33,29.7
36556,38,34.2
36557,17,15.3
36558,22,19.8
36559,23,20.7
36560,16,14.4
36561,19,17.1
36562,41,36.9
36563,49,44.1
36564,48,43.2
36565,30,27
36566,8,7.2
36567,13,11.7
36568,45,40.5
36569,43,38.7
36570,47,42.3
36571,16,14.4
36572,34,30.6
36573,49,44.1
36574,34,30.6
36575,20,18
36576,49,44.1
36577,7,6.3
36578,16,14.4
36579,21,18.9
36580,5,4.5
36581,36,32.4
36582,35,31.5
36583,24,21.6
36584,32,28.8
36585,29,26.1
36586,10,9
36587,12,10.8
36588,23,20.7
36589,39,35.1
36590,40,36
36591,26,23.4
36592,21,18.9
36593,24,21.6
36594,9,8.1
36595,8,7.2
36596,29,26.1
36597,38,34.2
36598,22,19.8
36599,14,12.6
36600,11,9.9
36601,49,44.1
36602,34,30.6
36603,25,22.5
36604,9,8.1
36605,5,4.5
36606,18,16.2
36607,40,36
36608,31,27.9
36609,5,4.5
36610,40,36
36611,43,38.7
36612,26,23.4
36613,48,43.2
36614,9,8.1
36615,11,9.9
36616,13,11.7
36617,11,9.9
36618,23,20.7
36619,20,18
36620,33,29.7
36621,17,15.3
36622,9,8.1
36623,30,27
36624,38,34.2
36625,6,5.4
36626,19,17.1
36627,22,19.8
36628,35,31.5
36629,31,27.9
36630,6,5.4
36631,38,34.2
36632,50,45
36633,13,11.7
36634,9,8.1
36635,44,39.6
36636,22,19.8
36637,50,45
36638,25,22.5
36639,33,29.7
36640,20,18
36641,18,16.2
36642,8,7.2
36643,34,30.6
36644,13,11.7
36645,16,14.4
36646,5,4.5
36647,14,12.6
36648,25,22.5
36649,18,16.2
36650,10,9
36651,8,7.2
36652,14,12.6
36653,29,26.1
36654,13,11.7
36655,37,33.3
36656,21,18.9
36657,11,9.9
36658,26,23.4
36659,15,13.5
36660,15,13.5
36661,50,45
36662,22,19.8
36663,19,17.1
36664,14,12.6
36665,8,7.2
36666,47,42.3
36667,22,19.8
36668,14,12.6
36669,40,36
36670,9,8.1
36671,14,12.6
36672,44,39.6
36673,31,27.9
36674,18,16.2
36675,47,42.3
36676,37,33.3
36677,21,18.9
36678,7,6.3
36679,9,8.1
36680,21,18.9
36681,28,25.2
36682,21,18.9
36683,14,12.6
36684,12,10.8
36685,13,11.7
36686,21,18.9
36687,39,35.1
36688,40,36
36689,27,24.3
36690,45,40.5
36691,36,32.4
36692,6,5.4
36693,45,40.5
36694,31,27.9
36695,28,25.2
36696,44,39.6
36697,27,24.3
36698,11,9.9
36699,32,28.8
36700,48,43.2
36701,8,7.2
36702,41,36.9
36703,31,27.9
36704,36,32.4
36705,10,9
36706,15,13.5
36707,50,45
36708,28,25.2
36709,6,5.4
36710,20,18
36711,42,37.8
36712,48,43.2
36713,29,26.1
36714,7,6.3
36715,45,40.5
36716,18,16.2
36717,38,34.2
36718,30,27
36719,9,8.1
36720,14,12.6
36721,36,32.4
36722,39,35.1
36723,50,45
36724,40,36
36725,13,11.7
36726,21,18.9
36727,15,13.5
36728,7,6.3
36729,49,44.1
36730,47,42.3
36731,38,34.2
36732,24,21.6
36733,13,11.7
36734,32,28.8
36735,23,20.7
36736,34,30.6
36737,7,6.3
36738,20,18
36739,41,36.9
36740,38,34.2
36741,5,4.5
36742,5,4.5
36743,43,38.7
36744,16,14.4
36745,20,18
36746,31,27.9
36747,46,41.4
36748,38,34.2
36749,32,28.8
36750,11,9.9
36751,7,6.3
36752,6,5.4
36753,7,6.3
36754,47,42.3
36755,29,26.1
36756,27,24.3
36757,20,18
36758,26,23.4
36759,14,12.6
36760,34,30.6
36761,42,37.8
36762,37,33.3
36763,45,40.5
36764,8,7.2
36765,8,7.2
36766,16,14.4
36767,24,21.6
36768,36,32.4
36769,33,29.7
36770,46,41.4
36771,18,16.2
36772,48,43.2
36773,36,32.4
36774,21,18.9
36775,11,9.9
36776,31,27.9
36777,14,12.6
36778,45,40.5
36779,9,8.1
36780,29,26.1
36781,7,6.3
36782,44,39.6
36783,41,36.9
36784,23,20.7
36785,36,32.4
36786,35,31.5
36787,9,8.1
36788,19,17.1
36789,43,38.7
36790,13,11.7
36791,31,27.9
36792,15,13.5
36793,8,7.2
36794,9,8.1
36795,26,23.4
36796,25,22.5
36797,27,24.3
36798,7,6.3
36799,50,45
36800,13,11.7
36801,7,6.3
36802,45,40.5
36803,34,30.6
36804,37,33.3
36805,6,5.4
36806,20,18
36807,16,14.4
36808,46,41.4
36809,32,28.8
36810,23,20.7
36811,34,30.6
36812,47,42.3
36813,36,32.4
36814,49,44.1
36815,48,43.2
36816,27,24.3
36817,32,28.8
36818,17,15.3
36819,36,32.4
36820,38,34.2
36821,27,24.3
36822,13,11.7
36823,19,17.1
36824,24,21.6
36825,18,16.2
36826,7,6.3
36827,49,44.1
36828,46,41.4
36829,12,10.8
36830,20,18
36831,43,38.7
36832,24,21.6
36833,15,13.5
36834,12,10.8
36835,35,31.5
36836,23,20.7
36837,36,32.4
36838,38,34.2
36839,37,33.3
36840,38,34.2
36841,15,13.5
36842,40,36
36843,30,27
36844,35,31.5
36845,11,9.9
36846,5,4.5
36847,13,11.7
36848,31,27.9
36849,29,26.1
36850,46,41.4
36851,6,5.4
36852,5,4.5
36853,24,21.6
36854,7,6.3
36855,17,15.3
36856,37,33.3
36857,20,18
36858,35,31.5
36859,47,42.3
36860,28,25.2
36861,21,18.9
36862,6,5.4
36863,20,18
36864,17,15.3
36865,26,23.4
36866,5,4.5
36867,25,22.5
36868,37,33.3
36869,47,42.3
36870,31,27.9
36871,34,30.6
36872,32,28.8
36873,33,29.7
36874,49,44.1
36875,16,14.4
36876,31,27.9
36877,17,15.3
36878,19,17.1
36879,39,35.1
36880,8,7.2
36881,41,36.9
36882,42,37.8
36883,15,13.5
36884,37,33.3
36885,23,20.7
36886,34,30.6
36887,31,27.9
36888,7,6.3
36889,37,33.3
36890,6,5.4
36891,33,29.7
36892,19,17.1
36893,9,8.1
36894,46,41.4
36895,50,45
36896,11,9.9
36897,31,27.9
36898,38,34.2
36899,40,36
36900,38,34.2
36901,21,18.9
36902,28,25.2
36903,26,23.4
36904,41,36.9
36905,14,12.6
36906,24,21.6
36907,29,26.1
36908,47,42.3
36909,43,38.7
36910,31,27.9
36911,24,21.6
36912,50,45
36913,23,20.7
36914,32,28.8
36915,26,23.4
36916,7,6.3
36917,44,39.6
36918,34,30.6
36919,17,15.3
36920,11,9.9
36921,47,42.3
36922,49,44.1
36923,48,43.2
36924,17,15.3
36925,13,11.7
36926,32,28.8
36927,7,6.3
36928,48,43.2
36929,17,15.3
36930,50,45
36931,17,15.3
36932,21,18.9
36933,17,15.3
36934,33,29.7
36935,24,21.6
36936,5,4.5
36937,44,39.6
36938,11,9.9
36939,20,18
36940,31,27.9
36941,15,13.5
36942,16,14.4
36943,21,18.9
36944,18,16.2
36945,28,25.2
36946,26,23.4
36947,34,30.6
36948,38,34.2
36949,9,8.1
36950,43,38.7
36951,46,41.4
36952,26,23.4
36953,14,12.6
36954,16,14.4
36955,26,23.4
36956,29,26.1
36957,43,38.7
36958,11,9.9
36959,14,12.6
36960,18,16.2
36961,6,5.4
36962,26,23.4
36963,17,15.3
36964,42,37.8
36965,12,10.8
36966,18,16.2
36967,17,15.3
36968,6,5.4
36969,33,29.7
36970,35,31.5
36971,48,43.2
36972,21,18.9
36973,10,9
36974,8,7.2
36975,41,36.9
36976,11,9.9
36977,49,44.1
36978,11,9.9
36979,20,18
36980,5,4.5
36981,12,10.8
36982,21,18.9
36983,16,14.4
36984,46,41.4
36985,5,4.5
36986,47,42.3
36987,12,10.8
36988,48,43.2
36989,33,29.7
36990,22,19.8
36991,47,42.3
36992,22,19.8
36993,20,18
36994,20,18
36995,39,35.1
36996,22,19.8
36997,47,42.3
36998,36,32.4
36999,10,9
37000,38,34.2
37001,41,36.9
37002,29,26.1
37003,45,40.5
37004,29,26.1
37005,40,36
37006,18,16.2
37007,13,11.7
37008,10,9
37009,38,34.2
37010,18,16.2
37011,18,16.2
37012,13,11.7
37013,41,36.9
37014,26,23.4
37015,17,15.3
37016,38,34.2
37017,5,4.5
37018,19,17.1
37019,32,28.8
37020,48,43.2
37021,49,44.1
37022,8,7.2
37023,13,11.7
37024,43,38.7
37025,25,22.5
37026,14,12.6
37027,5,4.5
37028,5,4.5
37029,24,21.6
37030,9,8.1
37031,13,11.7
37032,5,4.5
37033,39,35.1
37034,8,7.2
37035,21,18.9
37036,27,24.3
37037,49,44.1
37038,40,36
37039,45,40.5
37040,49,44.1
37041,49,44.1
